1462.5014830355206,4480.999421254431,27646,8,3442.0,110.0,unsure
1516.1678573305871,4471.46781384547,209267,60,3428.0,3587.0,star
1640.0,4467.0,3436,1,3402.0,34.0,unsure
1410.0955752631808,4478.372643263204,1223779,336,3410.5,77851.0,galaxy
1949.999653219281,4466.000577967865,17302,5,3410.0,252.0,unsure
1094.2809370271634,4467.502909071259,111032,32,3417.0,1688.0,galaxy
534.5002770879087,4462.497875659366,48721,14,3412.0,953.0,star
1500.6959349683557,4467.2369711471,541644,152,3424.0,21196.0,galaxy
2237.0,4458.509098663634,7034,2,3428.0,178.0,unsure
1460.1437112674873,4460.323488907176,119086,34,3418.0,2874.0,star
300.8586437046803,4458.1437458800265,24272,7,3425.0,297.0,unsure
2224.1686353596465,4452.667771055411,20826,6,3416.5,327.0,unsure
929.6671798325797,4452.999567016261,20786,6,3413.5,305.0,unsure
2277.3262743628184,4451.326742878561,10672,3,3425.0,397.0,unsure
2096.1443719412723,4454.332243291378,267268,76,3405.0,8488.0,star
1191.1166616353378,4452.761285412406,235193,67,3418.0,6187.0,galaxy
2225.6666559464848,4449.22216504792,31094,9,3407.0,431.0,unsure
1893.400046234757,4445.800554817084,17303,5,3412.5,240.5,unsure
549.4662693453812,4445.665423435547,52015,15,3422.5,677.5,galaxy
2004.5486637645226,4442.900683253092,69374,20,3407.5,1224.0,star
466.0347209396816,4443.940540390795,108292,31,3422.0,2210.0,star
202.0,4441.0,3466,1,3435.0,31.0,unsure
181.6238330389648,4442.248206754857,27743,8,3425.5,339.0,unsure
2215.1452137068577,4441.426714385619,24309,7,3417.0,390.0,unsure
1521.235916570991,4442.5329410639115,104520,30,3413.0,2130.0,galaxy
1308.4395586677108,4441.440929193348,86828,25,3410.5,1565.5,star
406.7827779651145,4442.215362292184,97863,28,3411.0,2355.0,star
1572.4063790281816,4444.107774346758,399622,110,3414.0,24082.0,galaxy
1515.748502994012,4438.001298607604,13861,4,3418.5,187.0,unsure
136.93653910627904,4438.09813688395,104395,30,3417.0,1885.0,galaxy
1284.8998706134928,4437.701568766599,279009,80,3416.0,5729.0,galaxy
1719.0,4431.0,3444,1,3411.5,32.5,unsure
1613.5573259168768,4436.310887577724,346257,99,3417.0,7974.0,star
1811.2402074444003,4432.188058227119,72887,21,3413.0,1214.0,star
1853.960674190102,4432.978206168595,171287,49,3418.0,3805.0,star
1701.2044390644444,4431.3835676737235,118133,34,3417.0,1955.0,star
1506.4447287615149,4429.889553480041,31264,9,3424.0,448.0,unsure
1889.5356558663098,4430.815675094639,149779,43,3419.5,2740.5,star
2448.0926400585868,4427.6350630329025,38234,11,3413.0,691.0,galaxy
2267.0,4425.0,3458,1,3403.5,54.5,unsure
865.5021663778163,4423.0,6924,2,3413.5,97.0,unsure
1949.7149155335806,4421.573609394314,48540,14,3418.0,688.0,star
259.8025904938129,4420.401179599861,17294,5,3422.5,181.5,unsure
1529.5194505867755,4423.44844485419,288526,82,3419.5,8127.0,galaxy
2406.0,4417.557500607829,8226,2,3411.0,1404.0,unsure
1491.0866062653784,4423.770015997015,557604,154,3420.0,30924.0,galaxy
1333.668014245837,4416.335065935124,10389,3,3426.0,111.0,unsure
1337.5711520243833,4414.715803781045,24279,7,3433.0,248.0,unsure
400.00221558616704,4412.0,10381,3,3417.0,130.0,unsure
982.7729201374427,4413.589142544773,76832,22,3421.5,1559.0,galaxy
600.2219704981511,4418.201055649587,1256667,321,3419.0,159168.0,galaxy
1414.9135816871467,4408.908630165396,77148,22,3408.0,2172.0,galaxy
1754.8338790446842,4404.666843220339,20768,6,3413.0,290.0,unsure
222.1930651619356,4409.523162280944,306943,88,3421.0,5895.0,star
2151.0018762628692,4399.500144327913,20786,6,3419.0,272.0,unsure
1855.9870807849911,4406.529708468084,1065235,280,3415.5,108895.0,galaxy
244.16011322891111,4400.498561992828,132475,38,3423.0,2401.0,galaxy
2122.1893508881535,4402.29687325227,366547,104,3414.0,11491.0,star
504.2288505416122,4396.845070110538,45143,13,3418.5,702.5,galaxy
1414.1111786342556,4396.334111626419,31265,9,3413.0,548.0,unsure
744.7637037095476,4399.877593606513,253508,72,3419.5,7304.0,star
835.3315698345517,4391.666891111966,10396,3,3417.0,145.0,unsure
1891.0000962417594,4389.499061642847,20781,6,3408.0,333.0,unsure
302.3021355614645,4396.740338063723,660763,186,3418.0,25015.0,galaxy
2054.5314990401953,4391.570781222733,171910,49,3408.0,4918.0,star
1660.3526949161737,4392.274081710162,921550,258,3416.0,40222.0,star
2220.0003295164347,4384.99971167312,24278,7,3402.5,460.5,unsure
1339.848074529602,4386.24166730621,299693,85,3430.5,8100.5,galaxy
1621.9302182474564,4380.645655562848,48752,14,3417.5,907.0,galaxy
1313.5394525748538,4397.448732630739,6573538,1275,3426.0,2205388.0,galaxy
1771.6587966118198,4380.944366014344,123252,35,3413.0,3797.0,star
2373.3572459394927,4378.362756159639,38111,11,3413.5,562.5,galaxy
2148.0657192834874,4381.279638271877,299562,83,3411.0,16449.0,galaxy
153.63689635326742,4377.455004447235,38226,11,3425.0,551.0,galaxy
618.094923139442,4379.093811452247,214089,61,3416.0,5713.0,star
1528.0003608545035,4372.249855658199,13856,4,3413.0,204.0,unsure
1544.574733432428,4377.22084940758,465548,133,3415.0,11353.0,galaxy
299.2130492776777,4374.130681175912,132697,38,3428.0,2433.0,star
1287.1661500012015,4369.91680484464,41613,12,3431.0,441.0,galaxy
1264.4989175927262,4366.0,6929,2,3417.0,95.0,unsure
425.7824495130335,4367.158854912633,111712,32,3419.0,2304.0,galaxy
1203.5003491620112,4364.285326979954,48688,14,3413.0,906.0,star
758.8597624521682,4365.499980111535,125701,36,3416.0,2725.0,galaxy
1680.2518475792206,4361.873643606475,27739,8,3421.0,371.0,unsure
1607.573545757688,4360.715450166728,24291,7,3414.0,393.0,unsure
418.73809255291155,4362.913549615929,79803,23,3420.0,1143.0,star
278.0,4357.0,3433,1,3460.5,-27.5,unsure
270.93647429923567,4370.022147052762,2072059,590,3423.0,52489.0,galaxy
283.0014465081294,4362.999652838049,17283,5,3456.0,3.0,unsure
2463.0,4353.0,3395,1,3382.0,13.0,unsure
2251.9072498811515,4356.389323661355,414393,117,3406.5,15832.5,star
2106.780866756431,4361.718578754113,1414815,380,3419.0,115595.0,galaxy
2141.065675806534,4352.844745425819,156968,45,3413.0,3383.0,star
1965.4860195222545,4351.903495816116,394729,112,3419.0,11801.0,star
1335.7493321781822,4347.001227348206,13851,4,3421.5,165.0,unsure
1278.1440740842515,4347.000467148471,72782,21,3419.0,983.0,galaxy
867.9454205667189,4342.7794300865735,62606,18,3420.0,1046.0,galaxy
2109.4570943101626,4343.989217322087,326635,93,3419.5,8621.5,star
263.47162293323345,4341.528547346195,58727,17,3424.0,519.0,galaxy
1009.1465836303793,4336.139522814493,73221,21,3416.0,1485.0,star
2142.822724961871,4333.764056939502,59010,17,3418.0,904.0,galaxy
1729.0849145142204,4334.684155547395,122535,35,3411.0,3150.0,galaxy
265.86686927767266,4333.533306573389,52317,15,3430.5,859.5,galaxy
1323.3582563510392,4333.357802705378,48496,14,3416.0,672.0,star
1279.085797442305,4337.329664363761,510225,142,3417.5,24940.0,galaxy
241.0,4331.0,3439,1,3403.0,36.0,unsure
2170.999218974802,4330.999876680232,24327,7,3408.5,467.5,unsure
2024.999591346154,4330.498798076923,41600,12,3409.0,692.0,galaxy
1493.0,4329.501010976314,6924,2,3413.5,97.0,unsure
1614.8203121994118,4328.766298403276,363870,103,3418.0,11816.0,galaxy
305.0015871183702,4325.50049056386,34654,10,3428.0,374.0,unsure
1930.1249684605125,4323.874779223588,27743,8,3423.0,359.0,unsure
2249.894968238808,4322.157956974576,65961,19,3414.5,1085.5,star
1062.1253017256909,4320.125265698743,27757,8,3418.0,413.0,unsure
1714.3661690639321,4318.946503924861,66117,19,3414.5,1241.5,star
2116.9991300510624,4318.730536468512,158630,45,3410.0,5180.0,galaxy
401.0,4316.501444669171,6922,2,3424.0,74.0,unsure
857.0,4315.0,3449,1,3416.0,33.0,unsure
2390.053193648026,4317.161504873705,133061,38,3397.0,3975.0,star
2304.0744754470466,4317.149559873775,144504,41,3416.0,4448.0,galaxy
1218.0,4314.5007210845115,6934,2,3404.5,125.0,unsure
1365.7754484225507,4330.466546185375,5307048,1094,3425.0,1560098.0,galaxy
536.4994233319878,4314.0001153336025,34682,10,3419.0,492.0,unsure
291.7147416100473,4314.571381511221,48570,14,3423.0,648.0,star
859.3999538159566,4312.799099411153,17322,5,3415.0,247.0,unsure
170.70886204352638,4314.288085577277,108440,31,3420.0,2420.0,star
2443.0,4310.0,3456,1,3407.5,48.5,unsure
1930.2915112760386,4312.873395582125,108061,31,3415.0,2196.0,galaxy
476.30163118898645,4317.46443604654,1041265,292,3419.5,42771.0,galaxy
1647.0,4308.5018731988475,6940,2,3410.0,120.0,unsure
2407.0,4305.0,3431,1,3430.0,1.0,unsure
433.2672561170492,4311.637856957466,466197,133,3423.0,10938.0,star
327.64645596291615,4303.47209439528,59325,17,3416.0,1253.0,star
577.3953030688249,4315.113081407667,3398304,771,3424.0,758400.0,galaxy
2447.2363443241657,4304.381598077546,265494,76,3408.0,6486.0,star
1580.592322705191,4302.0745030654025,94278,27,3415.0,2073.0,galaxy
197.0015438054805,4300.0,10364,3,3408.5,138.5,unsure
2406.092037046358,4300.44267713629,119202,34,3408.0,3330.0,galaxy
1352.6419653893695,4299.357210548002,48540,14,3427.0,562.0,star
337.16637931034484,4296.834339080459,20880,6,3413.5,399.0,unsure
387.20153340635267,4295.60096846717,17347,5,3414.0,277.0,unsure
1782.898479612221,4297.346735462943,268813,77,3411.0,6166.0,galaxy
443.22328079542183,4294.609578311327,62558,18,3419.0,1016.0,star
1605.3378417704855,4299.522566332103,793771,222,3417.0,35197.0,galaxy
1982.4169509331748,4293.95717332557,158009,45,3410.0,4559.0,galaxy
861.6008991187351,4294.605084055818,280052,80,3421.0,6372.0,galaxy
1393.3054527729157,4287.000221567368,45133,13,3421.0,660.0,star
1291.9994222158025,4284.748952766142,13846,4,3423.0,154.0,unsure
1007.1170972502587,4285.588522671371,58951,17,3414.0,913.0,star
1116.412735093194,4284.120603862697,59285,17,3420.0,1145.0,galaxy
2124.7996230073772,4283.979481955046,609561,167,3415.0,39256.0,galaxy
2417.8640648350383,4278.066616852512,52194,15,3407.0,1089.0,galaxy
1498.2855259363025,4274.999876395698,24271,7,3422.5,313.5,unsure
920.3644614059991,4278.210527540548,300811,84,3417.0,13783.0,galaxy
1994.8907474333962,4274.6648543192505,31267,9,3409.5,581.5,unsure
459.3341049382716,4272.668016975309,10368,3,3424.0,96.0,unsure
175.99913211186114,4272.0,10370,3,3434.0,68.0,unsure
1413.1231987537324,4272.0881907481935,115545,33,3416.5,2800.5,star
1195.0004898217912,4272.199587973434,69413,20,3416.5,1083.0,star
737.0,4270.0,3466,1,3414.5,51.5,unsure
261.6641447998468,4270.733748324076,52210,15,3427.0,805.0,star
2118.128705659553,4269.868890669386,137290,39,3418.0,3988.0,galaxy
2400.5793887978407,4266.919598958835,41492,12,3410.0,572.0,galaxy
1379.50152649152,4267.14198923798,97937,28,3415.0,2317.0,star
1490.6092034122312,4266.056317834114,124845,36,3418.0,1797.0,galaxy
937.5005052692363,4262.500649631876,13854,4,3413.5,200.0,unsure
2434.8004815663885,4264.3004166846895,69357,20,3404.0,1277.0,star
1763.8063500752703,4261.141453400848,73070,21,3418.5,1281.5,galaxy
2057.499424460432,4257.0,6950,2,3411.5,127.0,unsure
1235.7908366684571,4260.100144501018,132179,38,3422.0,2143.0,star
1221.4999639587688,4257.001009154473,27746,8,3417.0,410.0,unsure
1762.9994217982075,4254.0,10377,3,3428.5,91.5,unsure
853.0,4254.498770788142,6915,2,3422.0,71.0,unsure
2143.5003129325,4258.125037503509,619942,173,3409.0,30185.0,galaxy
1540.200160771704,4250.0000861276985,34832,10,3412.0,712.0,unsure
385.61507558821575,4251.461586135151,90358,26,3417.0,1516.0,galaxy
155.1900237856269,4249.905338704577,72733,21,3421.0,892.0,galaxy
1297.846573831518,4250.576418033917,181325,52,3430.0,2965.0,galaxy
223.28618529508736,4247.429195515991,24264,7,3412.0,380.0,unsure
903.2751485911168,4251.472022712842,384276,109,3416.0,11932.0,galaxy
2255.75010814708,4245.997764960346,13870,4,3406.0,246.0,unsure
1237.333365412376,4245.666249639111,10391,3,3424.5,117.5,unsure
284.45930219719554,4244.8085017113835,90570,26,3417.0,1728.0,star
924.8369941321218,4245.565027446527,396225,112,3422.0,12961.0,star
2395.372720419299,4239.6252333429065,55712,16,3406.0,1216.0,star
1151.2586436811612,4241.835354400858,176227,50,3416.5,5402.0,galaxy
1801.167025862069,4238.082974137931,41760,12,3414.0,792.0,galaxy
1968.5473763753985,4238.708249626777,108514,31,3413.0,2711.0,star
1571.5299340639758,4238.3909115209835,224460,64,3415.0,5900.0,star
1297.9982441704515,4238.503625042924,154343,44,3420.0,3863.0,galaxy
2442.649087719298,4239.657581011352,484500,133,3412.0,30704.0,galaxy
1244.3332295980658,4234.875673281785,83546,24,3415.5,1574.0,star
181.50277740669077,4240.6967942391975,1160255,322,3418.0,59659.0,galaxy
1895.3844637835205,4231.6145618813525,45159,13,3411.0,816.0,galaxy
1639.8806737708235,4231.588976192082,59308,17,3417.0,1219.0,star
2032.000791927798,4230.998620953317,73239,21,3416.0,1503.0,galaxy
1097.6819867929946,4229.6416881998275,87075,25,3417.0,1650.0,galaxy
642.9991334488735,4224.49870017331,20772,6,3417.0,270.0,unsure
1180.2497831116252,4223.74985540775,13832,4,3424.0,136.0,unsure
1105.5452186902173,4224.81757907702,38159,11,3419.0,550.0,star
2215.7997120644977,4221.5988482579905,17365,5,3412.0,305.0,unsure
163.50067527997228,4222.250666316078,83669,24,3416.5,1673.0,star
2282.345012076826,4222.956777204207,334939,95,3411.0,10894.0,galaxy
1039.8678462336466,4217.19925844812,52053,15,3413.0,858.0,galaxy
1583.0895842754596,4216.290542218939,157003,45,3421.0,3058.0,star
1693.2500540618466,4213.299963958769,69365,20,3417.0,1025.0,star
583.155299019711,4221.8388941444355,2659624,629,3424.0,505928.0,galaxy
984.000256657042,4209.000064164261,31170,9,3416.0,426.0,unsure
2433.6539833828188,4206.869333067192,80158,23,3418.0,1544.0,star
1974.499826899775,4205.999942299925,34662,10,3412.0,542.0,unsure
171.10454797559623,4205.714909307533,97362,28,3422.0,1546.0,star
517.0,4201.499783955062,6943,2,3416.0,111.0,unsure
347.98651045293906,4210.820015370485,1387074,351,3420.0,186654.0,galaxy
1021.3341774580335,4201.266589928057,52125,15,3415.0,900.0,galaxy
1314.8821759415782,4199.58805531138,59156,17,3417.0,1067.0,galaxy
2306.3327883043185,4194.334038665,10397,3,3418.0,143.0,unsure
1769.6267823061871,4195.4390549126665,206965,59,3414.0,5539.0,star
2216.8999255842377,4193.71641680712,405828,114,3408.0,17316.0,galaxy
1514.1114674191892,4188.3325423294,31184,9,3414.0,458.0,unsure
2345.6657684534694,4186.332980463863,10391,3,3411.0,158.0,unsure
1106.3166150350623,4191.016473447364,657543,182,3418.0,35467.0,galaxy
1200.000786163522,4184.000550314466,38160,11,3415.5,589.5,galaxy
481.0021124275271,4187.051726745652,198350,57,3417.0,3581.0,star
1116.1111395646608,4183.33281049936,31240,9,3428.5,383.5,unsure
2073.1995859927547,4181.600885515497,17391,5,3416.0,311.0,unsure
1899.6208937582398,4182.016725007956,219970,63,3416.0,4762.0,star
1462.0002465381929,4175.716029091507,24337,7,3407.0,488.0,unsure
1186.0,4175.0,3462,1,3417.0,45.0,unsure
1302.1329118788672,4176.0000384304985,52042,15,3424.0,682.0,galaxy
965.9983535732933,4178.002728604874,237484,67,3420.5,8310.5,galaxy
521.799953866559,4173.599850066317,17341,5,3431.5,183.5,unsure
1726.9994217982075,4172.0,10377,3,3408.5,151.5,unsure
1505.2403595014648,4174.4817716867765,100695,29,3417.0,1602.0,galaxy
879.1110292940612,4172.666207779735,31235,9,3413.0,518.0,unsure
1308.6764767552063,4170.409130175877,119231,34,3424.0,2815.0,galaxy
2052.691327275308,4170.863943501282,373389,106,3412.0,11717.0,star
2143.333588883565,4165.332055582176,10435,3,3416.0,187.0,unsure
1323.2498825400266,4165.624489500886,27669,8,3419.0,317.0,unsure
981.0003417204726,4162.499145698818,55601,16,3414.0,977.0,star
2304.8894117960554,4160.369918741312,675497,178,3408.5,68784.0,galaxy
826.4117796223353,4155.116798809866,59153,17,3420.0,1013.0,galaxy
1867.128183896591,4152.873193715743,136468,39,3420.5,3068.5,galaxy
1962.7414699129495,4160.83572241253,977364,278,3417.0,27438.0,star
2368.776394518433,4149.003506401596,31086,9,3402.0,468.0,unsure
1479.4003574105031,4147.79967717761,17347,5,3420.0,247.0,unsure
1992.999258649094,4145.713138385502,24280,7,3418.5,350.5,unsure
125.8850862087997,4148.559209219154,181188,52,3416.5,3530.0,star
1863.5831933982631,4143.751643237538,41686,12,3428.0,550.0,galaxy
2126.5001474071587,4138.789329754897,98367,28,3411.0,2859.0,galaxy
1622.1500286463615,4140.298413240668,281013,80,3417.0,7653.0,galaxy
1400.1576879314268,4137.157672760373,65915,19,3420.5,925.5,galaxy
2348.0,4129.0,3458,1,3409.5,48.5,unsure
2086.960495978996,4128.691877461417,90649,26,3410.0,1989.0,star
2290.1815207433583,4127.818505431226,38205,11,3420.0,585.0,star
840.3047216924451,4128.5398802764885,90709,26,3421.0,1763.0,galaxy
2042.2494767987298,4125.999206177384,13857,4,3410.0,217.0,unsure
2026.3807603331954,4128.596919612621,227374,64,3419.0,8558.0,galaxy
1046.1103850342752,4124.333589595746,31218,9,3416.5,469.5,unsure
987.2584478277015,4124.409665269747,94255,27,3418.0,1969.0,star
2162.634815779032,4123.952679609352,143659,41,3410.5,3828.5,galaxy
1980.8886718124459,4121.33395253499,31223,9,3421.0,434.0,unsure
2241.926251209476,4120.850684217801,94049,27,3415.5,1830.5,star
1989.921990904274,4118.616191275168,90592,26,3419.0,1698.0,star
1149.5007463894535,4118.00228413158,55601,16,3408.5,1065.0,star
1392.275799068622,4117.587423419487,100711,29,3422.0,1473.0,star
135.49870354364737,4114.49949582253,13884,4,3415.5,222.0,unsure
1798.0002165439585,4111.749603002743,13854,4,3419.5,176.0,unsure
708.9181050117888,4112.6336073997945,132328,38,3424.5,2197.0,star
2241.4502331471995,4108.649732312475,69484,20,3428.5,914.0,galaxy
1064.1175375974829,4107.587654153908,59113,17,3419.5,981.5,star
1938.4234249126634,4106.498363474064,90741,26,3414.0,1977.0,galaxy
359.5451677405021,4109.04179584024,292565,82,3419.5,12166.0,galaxy
2114.626013486213,4103.157354116348,111373,32,3412.0,2189.0,star
656.0,4100.500072139663,6931,2,3420.5,90.0,unsure
2241.364225821572,4097.910134888808,38402,11,3412.0,870.0,star
1707.028891074502,4099.68776329809,122010,35,3414.0,2520.0,star
907.4994946578112,4097.499350274328,13852,4,3419.5,174.0,unsure
281.14319297232646,4098.286880851239,24247,7,3419.0,314.0,unsure
2186.9986557849256,4095.501056168987,41660,12,3410.5,734.0,star
2417.497645631567,4094.000575740752,48633,14,3413.5,844.0,galaxy
1573.1532324542854,4097.5091895030355,279014,79,3422.0,8676.0,galaxy
346.2502564287128,4093.6250922243617,55571,16,3427.0,739.0,star
810.1571023975041,4089.8418222848227,66027,19,3416.0,1123.0,star
490.0748289846409,4094.2482660706887,588836,162,3424.0,34148.0,galaxy
2340.0,4088.000192733931,10377,3,3411.0,144.0,unsure
2030.1494218156713,4089.6994735933727,69528,20,3413.0,1268.0,galaxy
869.937101889369,4089.437852066806,111307,32,3414.0,2059.0,galaxy
2094.785865303693,4086.3564669417246,48717,14,3411.5,956.0,star
1081.6482786368858,4088.4273522825333,188891,54,3417.0,4373.0,star
275.7485747275745,4085.373926535325,27714,8,3422.0,338.0,unsure
1586.1998961877848,4082.600438318242,17339,5,3420.0,239.0,unsure
1487.3811704067225,4081.5720983152614,72949,21,3425.0,1024.0,star
383.0197884783686,4082.020515468214,431918,123,3422.0,11012.0,galaxy
164.39850531762,4077.19850531762,17395,5,3426.0,265.0,unsure
432.5060935063407,4078.3440962721043,339870,97,3423.0,7839.0,star
1844.0569755547172,4078.108527131783,294249,83,3423.0,10140.0,galaxy
454.2732642079013,4073.271925449534,38095,11,3424.5,425.5,galaxy
2356.2895128446116,4073.3066595059076,178752,51,3409.0,4893.0,galaxy
362.0658352427575,4071.1350723453684,156679,45,3417.0,2914.0,galaxy
1131.9995378393992,4067.999480069324,17310,5,3419.5,212.5,unsure
2138.8850131050694,4074.3979163680756,607017,169,3415.0,29882.0,galaxy
267.1240648266662,4067.2506715220566,55471,16,3423.0,703.0,star
2210.50033947305,4066.997974112442,91318,26,3412.0,2606.0,star
1100.719749099081,4069.405463070567,272777,78,3420.0,6017.0,galaxy
410.44432317914806,4066.111610438802,31153,9,3423.0,346.0,unsure
1366.3013655158427,4069.724795604511,532546,146,3423.0,32788.0,galaxy
1043.5495222191298,4066.2932182948325,107790,31,3419.0,1801.0,star
1415.4291069368924,4064.2860438292964,24276,7,3415.0,371.0,unsure
274.30965896492086,4064.3848729433676,45098,13,3420.5,631.5,galaxy
2125.2511414213927,4063.0466044508257,69650,20,3419.0,1270.0,star
1268.5540726007691,4066.047081877697,272504,78,3421.0,5666.0,galaxy
2279.4530148786216,4061.2437744714175,114930,33,3409.0,2433.0,galaxy
1522.3827062834619,4063.5172559322446,452569,128,3422.0,14553.0,galaxy
970.1681154548074,4057.0838296033044,41644,12,3415.0,664.0,star
764.4756414745161,4058.4804431551042,79972,23,3418.0,1358.0,galaxy
1967.039927584753,4056.5651414825284,201615,57,3418.0,6789.0,galaxy
1085.0585441711908,4057.5565095121474,322167,91,3419.5,10992.5,galaxy
1569.0911803973927,4053.363700620435,38199,11,3426.5,507.5,star
999.3340275552707,4053.1113425184235,31210,9,3420.0,430.0,unsure
1314.7077689553169,4053.707876741039,83499,24,3419.0,1443.0,star
628.4001814066369,4053.7175613064546,122377,35,3420.0,2677.0,galaxy
478.50011699695807,4052.999658008892,55557,16,3419.0,853.0,galaxy
2246.1172856223975,4049.411591455364,59078,17,3411.5,1082.5,star
2191.265469751026,4049.933018759351,52134,15,3413.0,939.0,galaxy
2298.501081782778,4047.9995672868886,34665,10,3412.0,545.0,unsure
1861.0,4047.4996404429744,6953,2,3411.5,130.0,unsure
2172.358808499628,4049.5453604579707,185514,53,3413.5,4598.5,star
1486.5013754162444,4045.0,6907,2,3437.5,32.0,unsure
1768.571637642057,4045.3705502411904,122310,35,3415.5,2767.5,star
1183.178365523649,4044.721270220215,325046,92,3418.0,10590.0,star
2371.500794070937,4039.9973049713653,20779,6,3403.0,361.0,unsure
141.05462882178895,4042.1896716865185,210896,60,3415.0,5996.0,galaxy
2319.838905564535,4042.6044839528977,649650,179,3412.0,38902.0,galaxy
1209.33276129546,4035.1900904735103,72839,21,3416.0,1103.0,star
962.5004335260115,4030.0,6920,2,3419.0,82.0,unsure
2115.0178893532775,4028.7871205455344,181840,52,3415.0,4260.0,star
1086.9102100243242,4027.3633272595707,114701,33,3419.0,1874.0,galaxy
1647.778786277994,4025.221245737886,62469,18,3416.0,981.0,galaxy
240.99740229752354,4024.0012122611556,17323,5,3419.0,228.0,unsure
2066.2958335989124,4023.668929398517,94134,27,3415.0,1929.0,galaxy
2441.284556524601,4018.0010284679943,24308,7,3421.0,361.0,unsure
297.5002166064982,4017.0,6925,2,3418.0,89.0,unsure
1244.8323264288454,4016.8331415420025,20856,6,3418.5,345.0,unsure
808.776644715811,4016.4998561473053,62564,18,3420.0,1004.0,galaxy
2457.440464535599,4016.4087230660066,111337,32,3405.5,2361.0,galaxy
1834.1111894499015,4014.889595718429,62407,18,3418.0,883.0,galaxy
1765.4161807218143,4015.863028123541,100663,29,3422.0,1425.0,galaxy
1901.3327567983088,4010.6662823099837,10407,3,3424.5,133.5,unsure
1264.4997830802604,4010.0,6915,2,3421.5,72.0,unsure
850.1992960590849,4010.59990767988,17331,5,3415.5,253.5,unsure
501.00054818234275,4009.5010963646855,34660,10,3414.0,520.0,unsure
1228.4137188342963,4010.024611931664,143467,41,3419.0,3288.0,galaxy
655.0,4005.5006507592193,6915,2,3418.0,79.0,unsure
368.19829701920753,4007.1222044268284,86789,25,3418.0,1339.0,star
1472.8471516021211,4025.3488300446847,2220213,1311,3425.5,-2270617.5,star
1876.2353146169085,4009.470239987609,490692,136,3422.0,25300.0,galaxy
2278.5863447929837,4007.06485825917,402601,113,3413.5,16875.5,galaxy
1755.0681763868045,4003.9311066713826,104611,30,3421.0,1981.0,star
1507.025010479251,4005.1548134693307,135983,39,3425.0,2408.0,star
571.4991369390103,4003.4990650172613,41712,12,3417.5,702.0,galaxy
1823.841470062691,4001.8432114842967,66038,19,3420.0,1058.0,galaxy
1904.2501139936164,3997.666730663083,41669,12,3418.0,653.0,galaxy
